qewr,qerwr,asdfsa,2022-07-08 00:36:54.570416979 UTC,adsfasfdsafawefewa
time,val
13797842024,-35
13805534331,2
13813226638,16
13820918945,28
13828611252,56
13836303559,74
13843995866,81
13851688173,81
13859380480,67
13867072787,37
13874765094,2
13882457401,-39
13890149708,-95
13897842015,-142
13905534322,-170
13913226629,-184
13920918936,-189
13928611243,-182
13936303550,-172
13943995857,-179
13951688164,-179
13959380471,-163
13967072778,-163
13974765085,-184
13982457392,-179
13990149699,-149
13997842006,-156
14005534313,-186
14013226620,-168
14020918927,-133
14028611234,-135
14036204776,-135
14043897083,-121
14051589390,-116
14059281697,-109
14066974004,-98
14074666311,-98
14082358618,-100
14090050925,-98
14097743232,-88
14105435539,-81
14113127846,-98
14120820153,-133
14128512460,-128
14136204767,-105
14143897074,-109
14151589381,-137
14159281688,-154
14166973995,-128
14174666302,-98
14182358609,-93
14190050916,-86
14197743223,-58
14205435530,-56
14213127837,-72
14220820144,-72
14228512451,-70
14236204758,-77
14243897065,-79
14251589372,-65
14259281679,-51
14266973986,-46
14274666293,-44
14282358600,-39
14290050907,-37
14297743214,-39
14305435521,32
14313127828,308
14320820135,829
14328512442,1550
14336204749,1980
14343897056,1114
14351589363,-420
14359281670,-595
14366973977,14
14374666284,-144
14382358591,-380
14390050898,-177
14397743205,-126
14405435512,-210
14413127819,-165
14420820126,-128
14428512433,-133
14436204740,-95
14443897047,-65
14451589354,-67
14459281661,-53
14466973968,-42
14474666275,-53
14482358582,-67
14490050889,-84
14497743196,-86
14505435503,-53
14513127810,-16
14520820117,-4
14528512424,7
14536204731,30
14543897038,46
14551589345,51
14559281652,51
14566973959,42
14574666266,18
14582358573,-7
14590050880,-42
14597644422,-93
14605336729,-147
14613029036,-177
14620721343,-184
14628413650,-189
14636105957,-198
14643798264,-193
14651490571,-184
14659182878,-172
14666875185,-158
14674567492,-179
14682259799,-231
14689952106,-231
14697644413,-193
14705336720,-179
14713029027,-179
14720721334,-168
14728413641,-158
14736105948,-158
14743798255,-151
14751490562,-142
14759182869,-133
14766875176,-119
14774567483,-105
14782259790,-100
14789952097,-107
14797644404,-107
14805336711,-88
14813029018,-77
14820721325,-79
14828413632,-81
14836105939,-84
14843798246,-77
14851490553,-60
14859182860,-60
14866875167,-79
14874567474,-86
14882259781,-65
14889952088,-53
14897644395,-58
14905336702,-56
14913029009,-51
14920721316,-44
14928413623,-35
14936105930,-28
14943798237,-25
14951490544,-16
14959182851,-7
14966875158,-2
14974567465,-9
14982259772,-32
14989952079,-46
14997644386,-32
15005336693,-21
15013029000,-49
15020721307,-84
15028413614,-74
15036105921,-51
15043798228,-51
15051490535,-49
15059182842,-42
15066875149,-49
15074567456,-51
15082259763,-42
15089952070,-32
15097644377,-30
15105336684,-21
15113028991,-14
15120721298,-4
15128413605,4
15136105912,11
15143798219,9
15151490526,-7
15159104412,-7
15166796719,7
15174489026,11
15182181333,9
15189873640,14
15197565947,0
15205258254,-28
15212950561,-35
15220642868,-23
15228335175,-35
15236027482,-58
15243719789,-81
15251412096,-86
15259104403,-72
15266796710,-65
15274489017,-77
15282181324,-79
15289873631,-74
15297565938,-79
15305258245,-88
15312950552,-93
15320642859,-93
15328335166,-81
15336027473,-79
15343719780,-88
15351412087,-88
15359104394,-77
15366796701,-60
15374489008,-42
15382181315,-35
15389873622,-63
15397565929,-91
15405258236,-74
15412950543,-58
15420642850,-74
15428335157,-86
15436027464,-81
15443719771,-72
15451412078,-60
15459104385,-49
15466796692,-44
15474488999,-53
15482181306,-67
15489873613,-81
15497565920,-88
15505258227,-53
15512950534,114
15520642841,513
15528335148,1205
15536027455,1940
15543719762,1852
15551412069,464
15559104376,-635
15566796683,-284
15574488990,-4
15582181297,-369
15589873604,-364
15597565911,-170
15605258218,-231
15612950525,-256
15620642832,-175
15628335139,-151
15636027446,-147
15643719753,-102
15651412060,-84
15659104367,-93
15666796674,-88
15674488981,-58
15682181288,-23
15689873595,4
15697565902,16
15705258209,2
15712950516,-4
15720554232,2
15728246539,-9
15735938846,-14
15743631153,16
15751323460,35
15759015767,16
15766708074,-7
15774400381,-21
15782092688,-11
15789784995,-4
15797477302,-16
15805169609,-42
15812861916,-67
15820554223,-88
15828246530,-105
15835938837,-119
15843631144,-133
15851323451,-135
15859015758,-126
15866708065,-112
15874400372,-107
15882092679,-107
15889784986,-105
15897477293,-100
15905169600,-93
15912861907,-105
15920554214,-128
15928246521,-121
15935938828,-98
15943631135,-91
15951323442,-79
15959015749,-23
15966708056,42
15974400363,65
15982092670,65
15989784977,53
15997477284,9
16005169591,-37
16012861898,-46
16020554205,-49
16028246512,-58
16035938819,-32
16043631126,11
16051323433,11
16059015740,-21
16066708047,-51
16074400354,-51
16082092661,-37
16089784968,-44
16097477275,-70
16105169582,-88
16112861889,-88
16120554196,-84
16128246503,-63
16135938810,-18
16143631117,-2
16151323424,-16
16159015731,-14
16166708038,-9
16174400345,-25
16182092652,-32
16189784959,-16
16197477266,-9
16205169573,-21
16212861880,-42
16220554187,-49
16228246494,-39
16235938801,-28
16243631108,-35
16251323415,-49
16259015722,-79
16266708029,-116
16274400336,-126
16281993878,-114
16289686185,-128
16297378492,-154
16305070799,-140
16312763106,-116
16320455413,-116
16328147720,-133
16335840027,-133
16343532334,-105
16351224641,-84
16358916948,-74
16366609255,-60
16374301562,-37
16381993869,-21
16389686176,-4
16397378483,0
16405070790,-9
16412763097,-11
16420455404,0
16428147711,4
16435840018,-4
16443532325,-23
16451224632,-37
16458916939,-32
16466609246,-14
16474301553,-2
16481993860,-4
16489686167,-18
16497378474,-35
16505070781,-42
16512763088,-35
16520455395,-30
16528147702,-35
16535840009,-35
16543532316,-25
16551224623,-18
16558916930,-11
16566609237,-2
16574301544,4
16581993851,-2
16589686158,-11
16597378465,-16
16605070772,-4
16612763079,91
16620455386,362
16628147693,852
16635840000,1536
16643532307,1924
16651224614,1081
16658916921,-340
16666609228,-502
16674301535,16
16681993842,-142
16689686149,-336
16697378456,-163
16705070763,-151
16712763070,-235
16720455377,-186
16728147684,-158
16735839991,-177
16743532298,-137
16751224605,-95
16758916912,-102
16766609219,-95
16774301526,-74
16781993833,-65
16789686140,-51
16797378447,-23
16805070754,0
16812763061,-2
16820455368,-21
16828147675,-2
16835839982,39
16843438610,56
16851130917,58
16858823224,60
16866515531,58
16874207838,56
16881900145,53
16889592452,28
16897284759,-9
16904977066,-30
16912669373,-60
16920361680,-102
16928053987,-126
16935746294,-137
16943438601,-149
16951130908,-161
16958823215,-179
16966515522,-210
16974207829,-214
16981900136,-179
16989592443,-149
16997284750,-156
17004977057,-163
17012669364,-151
17020361671,-128
17028053978,-112
17035746285,-105
17043438592,-107
17051130899,-107
17058823206,-93
17066515513,-81
17074207820,-81
17081900127,-79
17089592434,-67
17097284741,-63
17104977048,-63
17112669355,-60
17120361662,-58
17128053969,-51
17135746276,-49
17143438583,-63
17151130890,-84
17158823197,-100
17166515504,-91
17174207811,-72
17181900118,-70
17189592425,-74
17197284732,-77
17204977039,-72
17212669346,-63
17220361653,-56
17228053960,-58
17235746267,-65
17243438574,-74
17251130881,-109
17258823188,-116
17266515495,-63
17274207802,-42
17281900109,-65
17289592416,-58
17297284723,-44
17304977030,-53
17312669337,-53
17320361644,-46
17328053951,-46
17335746258,-58
17343438565,-74
17351130872,-81
17358823179,-70
17366515486,-63
17374207793,-72
17381900100,-81
17389592407,-84
17397284714,-81
17404903688,-79
17412595995,-88
17420288302,-100
17427980609,-98
17435672916,-91
17443365223,-98
17451057530,-102
17458749837,-102
17466442144,-109
17474134451,-105
17481826758,-86
17489519065,-88
17497211372,-107
17504903679,-119
17512595986,-137
17520288293,-154
17527980600,-165
17535672907,-184
17543365214,-184
17551057521,-172
17558749828,-175
17566442135,-172
17574134442,-161
17581826749,-147
17589519056,-135
17597211363,-128
17604903670,-126
17612595977,-119
17620288284,-88
17627980591,39
17635672898,340
17643365205,833
17651057512,1476
17658749819,1723
17666442126,754
17674134433,-532
17681826740,-497
17689519047,-37
17697211354,-263
17704903661,-385
17712595968,-198
17720288275,-198
17727980582,-247
17735672889,-175
17743365196,-144
17751057503,-161
17758749810,-130
17766442117,-98
17774134424,-86
17781826731,-67
17789519038,-46
17797211345,-32
17804903652,-11
17812595959,14
17820288266,39
17827980573,58
17835672880,74
17843365187,93
17851057494,114
17858749801,126
17866442108,109
17874134415,93
17881826722,100
17889519029,102
17897211336,86
17904903643,70
17912595950,49
17920288257,9
17927980564,-44
17935672871,-95
17943365178,-128
17951057485,-140
17958749792,-144
17966343334,-156
17974035641,-163
17981727948,-158
17989420255,-142
17997112562,-130
18004804869,-123
18012497176,-135
18020189483,-149
18027881790,-133
18035574097,-114
18043266404,-114
18050958711,-144
18058651018,-196
18066343325,-198
18074035632,-163
18081727939,-161
18089420246,-189
18097112553,-207
18104804860,-198
18112497167,-191
18120189474,-205
18127881781,-212
18135574088,-193
18143266395,-175
18150958702,-172
18158651009,-172
18166343316,-170
18174035623,-168
18181727930,-163
18189420237,-154
18197112544,-151
18204804851,-158
18212497158,-154
18220189465,-135
18227881772,-119
18235574079,-123
18243266386,-154
18250958693,-163
18258651000,-123
18266343307,-100
18274035614,-105
18281727921,-105
18289420228,-91
18297112535,-77
18304804842,-63
18312497149,-51
18320189456,-42
18327881763,-25
18335574070,-9
18343266377,-4
18350958684,4
18358650991,16
18366343298,21
18374035605,25
18381727912,21
18389420219,-14
18397112526,-46
18404804833,-49
18412497140,-42
18420189447,-42
18427881754,-42
18435574061,-46
18443266368,-46
18450958675,-39
18458650982,-23
18466343289,7
18474035596,35
18481727903,42
18489420210,42
18497112517,49
18504804824,53
18512497131,46
18520189438,23
18527782980,7
18535475287,14
18543167594,11
18550859901,0
18558552208,-25
18566244515,-46
18573936822,-14
18581629129,23
18589321436,23
18597013743,65
18604706050,263
18612398357,602
18620090664,1044
18627782971,1555
18635475278,1520
18643167585,333
18650859892,-681
18658552199,-319
18666244506,37
18673936813,-268
18681629120,-294
18689321427,-107
18697013734,-123
18704706041,-123
18712398348,-39
18720090655,-25
18727782962,-37
18735475269,-14
18743167576,-2
18750859883,0
18758552190,9
18766244497,0
18773936804,4
18781629111,46
18789321418,44
18797013725,-35
18804706032,-14
18812398339,130
18820090646,102
18827782953,-37
18835475260,-9
18843167567,60
18850859874,39
18858552181,39
18866244488,95
18873936795,175
18881629102,147
18889321409,35
18897013716,102
18904706023,189
18912398330,46
18920090637,-128
18927782944,-147
18935475251,-42
18943167558,32
18950859865,-21
18958552172,-70
18966244479,-39
18973936786,-18
18981629093,-49
18989321400,-144
18997013707,-233
19004706014,-196
19012398321,-151
19020090628,-189
19027782935,-186
19035475242,-144
19043167549,-140
19050859856,-144
19058552163,-121
19066244470,-98
19073936777,-91
19081629084,-88
19089222626,-86
19096914933,-102
19104607240,-133
19112299547,-135
19119991854,-116
19127684161,-116
19135376468,-140
19143068775,-163
19150761082,-149
19158453389,-119
19166145696,-119
19173838003,-128
19181530310,-119
19189222617,-102
19196914924,-81
19204607231,-46
19212299538,-23
19219991845,-18
19227684152,-23
19235376459,-23
19243068766,-16
19250761073,-11
19258453380,-21
19266145687,-23
19273837994,-21
19281530301,-21
19289222608,-32
19296914915,-53
19304607222,-53
19312299529,-25
19319991836,-23
19327684143,-56
19335376450,-65
19343068757,-49
19350761064,-51
19358453371,-58
19366145678,-60
19373837985,-77
19381530292,-65
19389222599,-18
19396914906,-7
19404607213,-23
19412299520,35
19419991827,263
19427684134,644
19435376441,1142
19443068748,1648
19450761055,1450
19458453362,112
19466145669,-819
19473837976,-378
19481530283,-93
19489222590,-404
19496914897,-390
19504607204,-226
19512299511,-238
19519991818,-182
19527684125,-88
19535376432,-105
19543068739,-109
19550761046,-70
19558453353,-70
19566145660,-46
19573837967,18
19581530274,35
19589222581,30
19596914888,58
19604607195,72
19612299502,65
19619991809,49
19627684116,21
19635376423,56
19643068730,154
19650692788,189
19658385095,154
19666077402,142
19673769709,149
19681462016,140
19689154323,119
19696846630,72
19704538937,-18
19712231244,-98
19719923551,-137
19727615858,-221
19735308165,-340
19743000472,-369
19750692779,-270
19758385086,-144
19766077393,-179
19773769700,-301
19781462007,-191
19789154314,-11
19796846621,-44
19804538928,-93
19812231235,-65
19819923542,-88
19827615849,-93
19835308156,-53
19843000463,-51
19850692770,-65
19858385077,-51
19866077384,-32
19873769691,-39
19881461998,-58
19889154305,-63
19896846612,-56
19904538919,-46
19912231226,-51
19919923533,-51
19927615840,-46
19935308147,-44
19943000454,-35
19950692761,-30
19958385068,-39
19966077375,-44
19973769682,-35
19981461989,-25
19989154296,-18
19996846603,-28
20004538910,-51
20012231217,-46
20019923524,-28
20027615831,-56
20035308138,-91
20043000445,-81
20050692752,-77
20058385059,-79
20066077366,-56
20073769673,-46
20081461980,-60
20089154287,-58
20096846594,-35
20104538901,-25
20112231208,4
20119923515,200
20127615822,581
20135308129,1074
20143000436,1618
20150692743,1525
20158385050,191
20166077357,-836
20173769664,-359
20181461971,-28
20189154278,-439
20196846585,-457
20204538892,-240
20212132436,-287
20219824743,-310
20227517050,-219
20235209357,-184
20242901664,-119
20250593971,4
20258286278,49
20265978585,-44
20273670892,-193
20281363199,-235
20289055506,-161
20296747813,-105
20304440120,-9
20312132427,121
20319824734,142
20327517041,126
20335209348,144
20342901655,130
20350593962,133
20358286269,168
20365978576,165
20373670883,142
20381363190,135
20389055497,109
20396747804,49
20404440111,-21
20412132418,-100
20419824725,-165
20427517032,-193
20435209339,-210
20442901646,-221
20450593953,-219
20458286260,-214
20465978567,-219
20473670874,-221
20481363181,-200
20489055488,-179
20496747795,-172
20504440102,-165
20512132409,-149
20519824716,-128
20527517023,-107
20535209330,-119
20542901637,-149
20550593944,-140
20558286251,-128
20565978558,-170
20573670865,-200
20581363172,-172
20589055479,-154
20596747786,-177
20604440093,-191
20612132400,-193
20619824707,-205
20627517014,-198
20635209321,-170
20642901628,-158
20650593935,-154
20658286242,-137
20665978549,-114
20673670856,-102
20681363163,-84
20689055470,-74
20696747777,-98
20704440084,-107
20712132391,-119
20719824698,-151
20727517005,-156
20735209312,-137
20742901619,-147
20750593926,-186
20758286233,-210
20765978540,-182
20773602600,-151
20781294907,-140
20788987214,-25
20796679521,294
20804371828,810
20812064135,1506
20819756442,1975
20827448749,1158
20835141056,-418
20842833363,-639
20850525670,14
20858217977,-116
20865910284,-406
20873602591,-249
20881294898,-184
20888987205,-268
20896679512,-245
20904371819,-224
20912064126,-231
20919756433,-191
20927448740,-170
20935141047,-172
20942833354,-154
20950525661,-123
20958217968,-81
20965910275,-49
20973602582,-44
20981294889,-46
20988987196,-28
20996679503,16
21004371810,51
21012064117,72
21019756424,88
21027448731,105
21035141038,112
21042833345,95
21050525652,63
21058217959,35
21065910266,16
21073602573,-23
21081294880,-86
21088987187,-154
21096679494,-200
21104371801,-221
21112064108,-231
21119756415,-231
21127448722,-214
21135141029,-203
21142833336,-191
21150525643,-170
21158217950,-161
21165910257,-158
21173602564,-135
21181294871,-114
21188987178,-105
21196679485,-88
21204371792,-79
21212064099,-77
21219756406,-67
21227448713,-58
21235141020,-67
21242833327,-98
21250525634,-107
21258217941,-91
21265910248,-88
21273602555,-91
21281294862,-88
21288987169,-88
21296679476,-95
21304371783,-105
21312064090,-102
21319756397,-77
21327448704,-53
21335042246,-51
21342734553,-42
21350426860,-42
21358119167,-63
21365811474,-60
21373503781,-49
21381196088,-72
21388888395,-98
21396580702,-91
21404273009,-81
21411965316,-81
21419657623,-81
21427349930,-123
21435042237,-182
21442734544,-161
21450426851,-4
21458119158,331
21465811465,903
21473503772,1653
21481196079,1945
21488888386,822
21496580693,-656
21504273000,-576
21511965307,-21
21519657614,-273
21527349921,-415
21535042228,-210
21542734535,-226
21550426842,-303
21558119149,-233
21565811456,-196
21573503763,-210
21581196070,-177
21588888377,-133
21596580684,-116
21604272991,-100
21611965298,-93
21619657605,-93
21627349912,-77
21635042219,-56
21642734526,-28
21650426833,-4
21658119140,4
21665811447,23
21673503754,56
21681196061,77
21688888368,84
21696580675,88
21704272982,79
21711965289,70
21719657596,63
21727349903,35
21735042210,-23
21742734517,-74
21750426824,-112
21758119131,-154
21765811438,-200
21773503745,-217
21781196052,-196
21788888359,-184
21796580666,-193
21804272973,-182
21811965280,-156
21819657587,-137
21827349894,-130
21835042201,-128
21842734508,-107
21850426815,-86
21858119122,-79
21865811429,-81
21873503736,-86
21881196043,-81
21888888350,-74
21896502236,-70
21904194543,-67
21911886850,-58
21919579157,-53
21927271464,-49
21934963771,-49
21942656078,-63
21950348385,-77
21958040692,-88
21965732999,-79
21973425306,-65
21981117613,-70
21988809920,-91
21996502227,-107
22004194534,-91
22011886841,-56
22019579148,-63
22027271455,-95
22034963762,-95
22042656069,-86
22050348376,-98
22058040683,-107
22065732990,-95
22073425297,-93
22081117604,-91
22088809911,-72
22096502218,-53
22104194525,-65
22111886832,-67
22119579139,77
22127271446,462
22134963753,1100
22142656060,1833
22150348367,1915
22158040674,611
22165732981,-691
22173425288,-422
22181117595,21
22188809902,-303
22196502209,-362
22204194516,-147
22211886823,-193
22219579130,-254
22227271437,-165
22234963744,-126
22242656051,-133
22250348358,-102
22258040665,-86
22265732972,-95
22273425279,-79
22281117586,-56
22288809893,-84
22296502200,-114
22304194507,-70
22311886814,-9
22319579121,4
22327271428,16
22334963735,44
22342656042,70
22350348349,91
22358040656,102
22365732963,91
22373425270,74
22381117577,79
22388809884,79
22396502191,14
22404194498,-77
22411886805,-130
22419579112,-161
22427271419,-186
22434963726,-191
22442656033,-203
22450348340,-219
22457952056,-210
22465644363,-193
22473336670,-212
22481028977,-231
22488721284,-212
22496413591,-191
22504105898,-200
22511798205,-210
22519490512,-205
22527182819,-193
22534875126,-175
22542567433,-170
22550259740,-184
22557952047,-184
22565644354,-163
22573336661,-154
22581028968,-156
22588721275,-151
22596413582,-147
22604105889,-149
22611798196,-149
22619490503,-137
22627182810,-135
22634875117,-135
22642567424,-121
22650259731,-109
22657952038,-114
22665644345,-128
22673336652,-135
22681028959,-116
22688721266,-100
22696413573,-102
22704105880,-91
22711798187,-74
22719490494,-67
22727182801,-72
22734875108,-74
22742567415,-79
22750259722,-72
22757952029,-44
22765644336,-25
22773336643,-16
22781028950,-11
22788721257,-46
22796413564,-91
22804105871,-91
22811798178,-88
22819490485,-105
22827182792,-72
22834875099,-7
22842567406,16
22850259713,9
22857952020,7
22865644327,4
22873336634,9
22881028941,44
22888721248,168
22896413555,502
22904105862,1137
22911798169,1905
22919490476,2027
22927182783,719
22934875090,-623
22942567397,-355
22950259704,93
22957952011,-254
22965644318,-333
22973336625,-130
22981028932,-177
22988721239,-226
22996413546,-149
23004105853,-156
23011798160,-184
23019391702,-137
23027084009,-109
23034776316,-116
23042468623,-98
23050160930,-86
23057853237,-98
23065545544,-81
23073237851,-46
23080930158,-60
23088622465,-91
23096314772,-77
23104007079,-53
23111699386,-53
23119391693,-35
23127084000,-7
23134776307,-7
23142468614,-18
23150160921,-14
23157853228,-18
23165545535,-37
23173237842,-63
23180930149,-109
23188622456,-182
23196314763,-240
23204007070,-259
23211699377,-277
23219391684,-301
23227083991,-312
23234776298,-310
23242468605,-284
23250160912,-252
23257853219,-235
23265545526,-203
23273237833,-98
23280930140,21
23288622447,25
23296314754,-32
23304007061,-60
23311699368,-77
23319391675,-93
23327083982,-72
23334776289,-53
23342468596,-72
23350160903,-58
23357853210,-4
23365545517,7
23373237824,-28
23380930131,-67
23388622438,-70
23396314745,-49
23404007052,-63
23411699359,-137
23419391666,-212
23427083973,-165
23434776280,-37
23442468587,14
23450160894,-28
23457853201,-123
23465545508,-163
23473237815,-74
23480930122,-9
23488622429,-79
23496314736,-163
23504007043,-133
23511699350,-32
23519391657,-25
23527083964,-135
23534776271,-182
23542468578,-100
23550160885,-46
23557853192,-119
23565545499,-177
23573237806,-140
23580831348,-112
23588523655,-126
23596215962,-144
23603908269,-186
23611600576,-224
23619292883,-200
23626985190,-165
23634677497,-168
23642369804,-182
23650062111,-170
23657754418,-133
23665446725,-128
23673139032,-149
23680831339,-144
23688523646,-119
23696215953,-105
23703908260,-105
23711600567,-116
23719292874,-98
23726985181,-44
23734677488,-51
23742369795,-67
23750062102,-2
23757754409,14
23765446716,-74
23773139023,-102
23780831330,-23
23788523637,32
23796215944,11
23803908251,32
23811600558,67
23819292865,-35
23826985172,-105
23834677479,2
23842369786,35
23850062093,-53
23857754400,-23
23865446707,130
23873139014,198
23880831321,67
23888523628,-112
23896215935,-135
23903908242,-32
23911600549,67
23919292856,95
23926985163,95
23934677470,81
23942369777,11
23950062084,-102
23957754391,-161
23965446698,-7
23973139005,345
23980831312,763
23988523619,1314
23996215926,1924
24003908233,1606
24011600540,25
24019292847,-831
24026985154,-217
24034677461,84
24042369768,-189
24050062075,-135
24057754382,2
24065446689,-93
24073138996,-184
24080831303,-114
24088523610,4
24096215917,44
24103908224,35
24111600531,-23
24119292838,-133
24126985145,-126
24134677452,2
24142281166,42
24149973473,-7
24157665780,-79
24165358087,-168
24173050394,-93
24180742701,23
24188435008,-100
24196127315,-165
24203819622,-25
24211511929,-44
24219204236,-179
24226896543,-147
24234588850,-67
24242281157,-46
24249973464,-14
24257665771,0
24265358078,-35
24273050385,-93
24280742692,-161
24288434999,-238
24296127306,-282
24303819613,-261
24311511920,-242
24319204227,-240
24326896534,-224
24334588841,-207
24342281148,-203
24349973455,-165
24357665762,-102
24365358069,-37
24373050376,60
24380742683,151
24388434990,163
24396127297,77
24403819604,35
24411511911,32
24419204218,-126
24426896525,-196
24434588832,-21
24442281139,107
24449973446,158
24457665753,228
24465358060,53
24473050367,-217
24480742674,-140
24488434981,-109
24496127288,-207
24503819595,2
24511511902,151
24519204209,-81
24526896516,-270
24534588823,-224
24542281130,-179
24549973437,-196
24557665744,-177
24565358051,-156
24573050358,-177
24580742665,-198
24588434972,-193
24596127279,-189
24603819586,-191
24611511893,-203
24619204200,-224
24626896507,-219
24634588814,-193
24642281121,-184
24649973428,-182
24657665735,-177
24665358042,-168
24673050349,-154
24680742656,-130
24688434963,-109
24696127270,-77
24703725898,-58
24711418205,-86
24719110512,-102
24726802819,-88
24734495126,-70
24742187433,-28
24749879740,-30
24757572047,-102
24765264354,-137
24772956661,-123
24780648968,-119
24788341275,-109
24796033582,-107
24803725889,-137
24811418196,-158
24819110503,-137
24826802810,-121
24834495117,-133
24842187424,-135
24849879731,-126
24857572038,-126
24865264345,-119
24872956652,-93
24880648959,-70
24888341266,-51
24896033573,-39
24903725880,-44
24911418187,-58
24919110494,-58
24926802801,-46
24934495108,-42
24942187415,-44
24949879722,-60
24957572029,-86
24965264336,-79
24972956643,-53
24980648950,-51
24988341257,-60
24996033564,-2
25003725871,235
25011418178,721
25019110485,1455
25026802792,2024
25034495099,1471
25042187406,-42
25049879713,-604
25057572020,-65
25065264327,-51
25072956634,-362
25080648941,-259
25088341248,-177
25096033555,-252
25103725862,-219
25111418169,-168
25119110476,-184
25126802783,-177
25134495090,-154
25142187397,-168
25149879704,-168
25157572011,-130
25165264318,-105
25172956625,-100
25180648932,-81
25188341239,-53
25196033546,-30
25203725853,-9
25211418160,9
25219110467,18
25226802774,35
25234495081,49
25242187388,46
25249879695,32
25257572002,14
25265180804,-2
25272873111,-14
25280565418,-18
25288257725,-44
25295950032,-79
25303642339,-112
25311334646,-140
25319026953,-170
25326719260,-205
25334411567,-231
25342103874,-217
25349796181,-198
25357488488,-200
25365180795,-214
25372873102,-217
25380565409,-193
25388257716,-170
25395950023,-163
25403642330,-158
25411334637,-147
25419026944,-130
25426719251,-121
25434411558,-112
25442103865,-112
25449796172,-112
25457488479,-100
25465180786,-86
25472873093,-86
25480565400,-91
25488257707,-88
25495950014,-81
25503642321,-77
25511334628,-86
25519026935,-112
25526719242,-112
25534411549,-95
25542103856,-88
25549796163,-91
25557488470,-84
25565180777,-79
25572873084,-81
25580565391,-88
25588257698,-105
25595950005,-109
25603642312,-91
25611334619,-74
25619026926,-72
25626719233,-70
25634411540,-65
25642103847,-58
25649796154,-46
25657488461,-44
25665180768,-51
25672873075,-53
25680565382,-44
25688257689,-35
25695949996,-35
25703642303,-53
25711334610,-65
25719026917,-53
25726719224,-42
25734411531,-42
25742103838,-37
25749796145,-30
25757488452,-21
25765180759,-14
25772873066,-18
25780565373,-28
25788257680,-28
25795949987,-21
25803642294,-16
25811334601,-21
25819026908,-28
25826620450,-28
25834312757,-18
25842005064,-23
25849697371,-46
25857389678,-77
25865081985,-79
25872774292,-51
25880466599,-30
25888158906,-21
25895851213,-18
25903543520,-37
25911235827,-56
25918928134,-58
25926620441,-72
25934312748,-98
25942005055,-93
25949697362,-74
25957389669,-79
25965081976,-81
25972774283,-72
25980466590,-65
25988158897,-37
25995851204,109
26003543511,462
26011235818,1076
26018928125,1775
26026620432,1758
26034312739,462
26042005046,-660
26049697353,-355
26057389660,-23
26065081967,-345
26072774274,-369
26080466581,-191
26088158888,-259
26095851195,-303
26103543502,-214
26111235809,-189
26118928116,-200
26126620423,-165
26134312730,-133
26142005037,-128
26149697344,-109
26157389651,-84
26165081958,-63
26172774265,-39
26180466572,-16
26188158879,-4
26195851186,9
26203543493,32
26211235800,56
26218928107,72
26226620414,72
26234312721,63
26242005028,67
26249697335,72
26257389642,60
26265081949,35
26272774256,7
26280466563,-9
26288158870,-32
26295851177,-65
26303543484,-95
26311235791,-119
26318928098,-130
26326620405,-133
26334312712,-130
26342005019,-126
26349697326,-116
26357389633,-100
26365081940,-88
26372774247,-98
26380466554,-116
26388060096,-114
26395752403,-91
26403444710,-74
26411137017,-74
26418829324,-74
26426521631,-67
26434213938,-58
26441906245,-51
26449598552,-58
26457290859,-77
26464983166,-77
26472675473,-60
26480367780,-56
26488060087,-70
26495752394,-79
26503444701,-74
26511137008,-65
26518829315,-63
26526521622,-58
26534213929,-53
26541906236,-53
26549598543,-63
26557290850,-86
26564983157,-109
26572675464,-121
26580367771,-109
26588060078,-100
26595752385,-116
26603444692,-135
26611136999,-121
26618829306,-102
26626521613,-98
26634213920,-91
26641906227,-88
26649598534,-91
26657290841,-79
26664983148,-67
26672675455,-65
26680367762,-74
26688060069,-77
26695752376,-77
26703444683,-81
26711136990,-84
26718829297,-84
26726521604,-81
26734213911,-79
26741906218,-77
26749598525,-93
26757290832,-119
26764983139,-119
26772675446,-98
26780367753,-93
26788060060,-95
26795752367,-88
26803444674,-88
26811136981,-91
26818829288,-88
26826521595,-86
26834213902,-79
26841906209,-58
26849598516,-28
26857290823,-14
26864983130,-28
26872675437,-44
26880367744,-39
26888060051,-28
26895752358,-25
26903444665,-30
26911136972,-28
26918829279,-21
26926521586,-14
26934213893,-14
26941906200,-37
26949499742,-28
26957192049,142
26964884356,509
26972576663,1076
26980268970,1704
26987961277,1641
26995653584,380
27003345891,-637
27011038198,-284
27018730505,18
27026422812,-301
27034115119,-301
27041807426,-133
27049499733,-200
27057192040,-228
27064884347,-144
27072576654,-128
27080268961,-137
27087961268,-105
27095653575,-93
27103345882,-107
27111038189,-86
27118730496,-56
27126422803,-60
27134115110,-67
27141807417,-37
27149499724,-4
27157192031,9
27164884338,25
27172576645,53
27180268952,74
27187961259,91
27195653566,95
27203345873,88
27211038180,79
27218730487,77
27226422794,72
27234115101,58
27241807408,28
27249499715,-18
27257192022,-58
27264884329,-81
27272576636,-112
27280268943,-156
27287961250,-182
27295653557,-177
27303345864,-165
27311038171,-158
27318730478,-147
27326422785,-130
27334115092,-116
27341807399,-105
27349499706,-93
27357192013,-81
27364884320,-74
27372576627,-63
27380268934,-53
27387961241,-53
27395653548,-58
27403345855,-51
27411038162,-37
27418730469,-32
27426422776,-42
27434115083,-49
27441807390,-42
27449499697,-35
27457192004,-39
27464884311,-58
27472576618,-79
27480268925,-79
